meanFix,minFix,maxFix,varFix,stdFix,meanDis,minDis,maxDis,varDis,stdDisp,freqDisPerSec,number_of_blinks,blinkMean,blinkMin,blinkMax,blinkRate,xDir,yDir,fixDensPerBB,label,duration,participant_id
279.5483870967742,100,567,21474.589247311826,146.54210742074042,0.055289458365513265,0.02788778620472384,0.33002920774497185,0.002856291300572677,0.05344428220654364,3.1,4,2416.5,66,4000,0.4,0.7666666666666667,0.5666666666666667,131.3063628829974,Reading,10,17
247.71875,100,533,12745.692540322581,112.89682254307506,0.0647262090727703,0.02825132583216232,0.39718029176928993,0.0059369032696461425,0.07705130284197759,3.2,19,637.0526315789474,34,1733,1.9,0.7419354838709677,0.45161290322580644,138.65192402480648,Reading,10,17
274.6333333333333,100,667,21659.412643678163,147.17137168511465,0.054335488703677236,0.02793250007552056,0.3600707084111809,0.003711850582668906,0.06092495861852436,3.0,7,1542.857142857143,67,6333,0.7,0.7241379310344828,0.5172413793103449,127.37983209554811,Reading,10,17
188.11764705882354,100,733,18098.40998217469,134.53033108624496,0.10938322701206922,0.028589089084082666,0.48144303770659375,0.01406225049756894,0.11858436025702943,3.4,36,725.9166666666666,33,1100,3.6,0.5151515151515151,0.5757575757575758,48.740226832092915,Search,10,17
186.6,100,433,9036.502564102564,95.06052053351361,0.05349566471476599,0.009629213582900257,0.19194286165417992,0.001443540804134921,0.037993957468720224,4.0,17,800.1764705882352,67,5634,1.7,0.4358974358974359,0.6153846153846154,392.1185270082041,Search,10,17
223.90625,100,534,13792.28125,117.44054346774797,0.08167613247894034,0.028162367326375774,0.3291490993632139,0.006033358631737868,0.0776746975001375,3.2,29,709.2413793103449,33,5100,2.9,0.5483870967741935,0.4838709677419355,260.866607216906,Search,10,17
175.2258064516129,100,533,11679.247311827952,108.07056635286017,0.04897284500544327,0.02825147804172313,0.12160915860300603,0.0007758544596283353,0.02785416413444021,3.1,33,573.8484848484849,33,2367,3.3,0.7,0.43333333333333335,60.08444491557626,Search,10,17
185.4102564102564,100,833,16523.77462887989,128.5448350921961,0.07724435342882838,0.02769728415533613,0.3800818716720532,0.00689887457454569,0.08305946408775877,3.9,16,1091.75,34,4100,1.6,0.42105263157894735,0.5526315789473685,119.60847897809401,Search,10,17
174.89285714285714,100,467,9840.247354497356,99.19802092026512,0.08006934272890553,0.028431613590989356,0.4067826473423352,0.008663922693092543,0.09308019495624481,2.8,77,836.2467532467532,33,3067,7.7,0.5185185185185185,0.3333333333333333,24.813509793463265,Search,10,17
167.86666666666667,100,333,4946.533333333334,70.33159555515098,0.07355697865833681,0.02817782158562247,0.23278079602254678,0.0033861211583991733,0.05819038716488466,3.0,77,933.3506493506494,133,1167,7.7,0.3793103448275862,0.5172413793103449,56.73009545178941,Search,10,17
300.15384615384613,100,567,32085.307692307688,179.12372174647246,0.05878134953124865,0.01578375603012896,0.16186218969181468,0.0024690830992006893,0.04968986918075645,2.6,11,454.45454545454544,34,1233,2.2,0.5,0.6666666666666666,629.0240117626329,Inspection,5,17
381.8181818181818,100,1533,165854.36363636365,407.25221133391483,0.059817447714058926,0.019886285501257484,0.1512435764573239,0.0017682437828466856,0.04205049087521673,2.2,6,805.5,33,4200,1.2,0.5,0.5,292.3336271658348,Inspection,5,17
256.1875,100,567,25013.3625,158.15613329871212,0.04099758037138788,0.02293222071887291,0.11121977376993608,0.0004897400100606076,0.02213007026786421,3.2,7,790.5714285714286,33,3834,1.4,0.4666666666666667,0.6666666666666666,455.0625698092645,Inspection,5,17
328.0769230769231,100,800,59538.743589743586,244.00562204536104,0.044227898700846105,0.013307828474015758,0.07729291786800674,0.00039332193255646014,0.019832345614083577,2.6,15,946.7333333333333,600,1000,3.0,0.4166666666666667,0.5833333333333334,285.2789005800596,Inspection,5,17
177.8095238095238,100,500,9380.861904761905,96.85484967084459,0.0627934783315416,0.027999217473962296,0.18773175632962644,0.0018618565177088973,0.04314923542438379,4.2,1,2667.0,2667,2667,0.2,0.5,0.5,300.1250646869557,Inspection,5,17
177.66666666666666,100,367,5816.433333333334,76.2655448635446,0.04840331744509713,0.028567666733381736,0.09153317843450663,0.00043766126749565545,0.020920355338656545,4.2,10,357.0,34,1900,2.0,0.5,0.45,400.450029557026,Inspection,5,17
413.3,133,766,53122.23333333334,230.4826096115135,0.06755000587303514,0.02076734289630516,0.23232960941308473,0.004195911111069955,0.06477585283938726,2.0,14,547.6428571428571,33,2767,2.8,0.4444444444444444,0.5555555555555556,149.32708348120448,Inspection,5,17
353.5,100,700,46728.5,216.16775892810657,0.058966196189733075,0.029972791535978534,0.1283177306513114,0.0012830578867551916,0.03581979741365369,2.0,25,340.08,33,2366,5.0,0.7777777777777778,0.6666666666666666,175.87550054717067,Inspection,5,17
305.0769230769231,101,667,31605.576923076926,177.7795739759687,0.04864693686926205,0.028188370274916396,0.15626075282054402,0.0015549549921029015,0.039432917620978815,2.6,15,522.0,34,2066,3.0,0.3333333333333333,0.5833333333333334,893.8172597487961,Inspection,5,17
285.7142857142857,100,700,26970.065934065937,164.22565552941458,0.05024500198525734,0.028094938415230704,0.11183118745788527,0.0007665589697257093,0.027686801363207513,2.8,10,696.6,33,4133,2.0,0.3076923076923077,0.5384615384615384,331.80648549951974,Inspection,5,17
214.1578947368421,100,534,15014.473684210527,122.5335614605669,0.055085153393691376,0.0237977278372218,0.1680866898677636,0.0014638698774763954,0.03826055249831601,3.8,0,0,0,0,0,0.4444444444444444,0.3333333333333333,135.07508868612655,Inspection,5,17
338.53846153846155,133,967,50539.26923076924,224.80940645526655,0.05548688299841902,0.017501180372856154,0.11448697686345827,0.0009740556358925195,0.03120986440041865,2.6,0,0,0,0,0,0.3333333333333333,0.3333333333333333,83.6924736177374,Inspection,5,17
237.625,100,867,43106.38333333333,207.62076806845053,0.05679419606150382,0.006552872259299134,0.22111810133630852,0.0041117887635249055,0.06412323107521099,3.2,7,637.8571428571429,33,2700,1.4,0.6,0.4,147.9171890165744,Inspection,5,17
261.85714285714283,100,467,11954.747252747255,109.33776681799961,0.14030368378579863,0.010260918021017485,0.4186911184608186,0.018017258618655416,0.1342283823140822,2.8,20,529.9,33,2034,4.0,0.5384615384615384,0.7692307692307693,21.957812514102752,Reading,5,17
295.5,133,667,25655.346153846152,160.17286335033833,0.07302835317425836,0.0283592440973385,0.38998070126268963,0.008686526280090815,0.0932015358247428,2.8,4,1141.75,33,3100,0.8,0.6923076923076923,0.5384615384615384,59.24111031569435,Reading,5,17
249.1764705882353,100,567,15168.154411764704,123.15906142775165,0.042017991225742415,0.022441884592025122,0.0768007391140675,0.000319775576933595,0.01788226990439399,3.4,8,637.25,33,2234,1.6,0.6875,0.5625,78.43277887497956,Reading,5,17
207.0,100,467,7392.888888888889,85.98191024214854,0.06758628131867724,0.028187163780692706,0.30421273679621946,0.00395980929298646,0.0629270156052745,3.8,2,1383.5,533,2234,0.4,0.7222222222222222,0.3888888888888889,82.86877067780003,Reading,5,17
384.6363636363636,134,800,40951.65454545454,202.36515150947938,0.04379142328220924,0.028069375972276857,0.06697921792914201,0.00024213416218614288,0.015560660724601088,2.2,1,3500.0,3500,3500,0.2,0.9,0.3,44.87887075282769,Reading,5,17
284.4,100,466,13791.828571428574,117.43861618491839,0.05671671867422408,0.011534095737203438,0.27489528999917917,0.003983648566500128,0.06311615139170107,3.0,17,578.1764705882352,33,1633,3.4,0.7857142857142857,0.42857142857142855,66.64745795103131,Reading,5,17
237.5625,100,434,11229.995833333332,105.97167467457204,0.04938735861993646,0.019762147788595297,0.2969291303990109,0.004427066239282341,0.06653620247115356,3.2,5,753.2,233,1500,1.0,0.7333333333333333,0.6,76.96700598975904,Reading,5,17
213.7058823529412,100,633,16369.97058823529,127.94518587362046,0.08663629017584516,0.03016631608809808,0.3635762684078119,0.011099053486796405,0.10535204547988807,3.4,27,649.3703703703703,33,1133,5.4,0.75,0.375,76.99393499887853,Reading,5,17
266.6875,100,567,22675.695833333335,150.5845139226917,0.0479484138635118,0.029017019817613312,0.07433969726927528,0.0003235656389359727,0.017987930368332336,3.2,1,1667.0,1667,1667,0.2,0.8666666666666667,0.5333333333333333,77.97617500743469,Reading,5,17
288.8,100,566,20608.600000000002,143.55695733749724,0.06321510303059164,0.02788778620472384,0.33002920774497185,0.0056419894286665094,0.07511317746352174,3.0,3,2000.0,667,4600,0.6,0.6428571428571429,0.5714285714285714,63.535336878869714,Reading,5,17
219.35294117647058,100,433,10827.242647058822,104.05403714925636,0.060052257189965264,0.016235633459898025,0.2849925245482535,0.003973977286327984,0.06303948989584214,3.4,17,612.0,34,1733,3.4,0.8125,0.4375,74.70948544200508,Reading,5,17
279.8666666666667,100,533,13764.266666666665,117.32121149505176,0.06922230838179837,0.02856939215054663,0.39718029176928993,0.00862904863665982,0.09289267267475848,3.0,2,783.0,333,1233,0.4,0.6428571428571429,0.42857142857142855,68.43299452048252,Reading,5,17
295.42857142857144,100,667,22379.340659340654,149.59726153690332,0.0412820523414973,0.020367539623170318,0.08313535682855037,0.00043975769088165287,0.020970400351010297,2.8,4,1066.75,266,2734,0.8,0.6923076923076923,0.46153846153846156,64.04851557205315,Reading,5,17
256.4375,100,767,28842.6625,169.83127656589053,0.06500524496720379,0.02807270454908268,0.3600707084111809,0.006557831658981982,0.08098043997770067,3.2,3,1422.3333333333333,67,4067,0.6,0.7333333333333333,0.5333333333333333,71.1686082296999,Reading,5,17
178.23529411764707,100,466,9832.941176470587,99.16118785326539,0.16039393978643066,0.028589089084082666,0.48144303770659375,0.021196777249537193,0.14559113039446184,3.4,25,605.32,33,1100,5.0,0.4375,0.4375,41.393880738957954,Search,5,17
196.05882352941177,100,733,27619.683823529413,166.19170804684995,0.0582719236851977,0.028747874296823708,0.1981430704298161,0.00228251019078518,0.04777562339504509,3.4,11,709.4545454545455,67,967,2.2,0.5625,0.6875,46.75506893794128,Search,5,17
176.23809523809524,100,433,7009.4904761904745,83.7226998859358,0.05918422872539156,0.028593073248733003,0.19194286165417992,0.0019878704398754,0.04458554070408253,4.2,6,483.6666666666667,400,567,1.2,0.5,0.65,440.6279434143329,Search,5,17
196.31578947368422,100,433,11822.894736842105,108.73313541346127,0.04688336893642966,0.009629213582900257,0.13025041141699228,0.0008492187967293146,0.029141358868956583,3.8,11,530.0,33,1200,2.2,0.3888888888888889,0.5555555555555556,186.25630032889697,Search,5,17
197.94117647058823,100,533,12567.808823529413,112.10623900358719,0.08490435749452492,0.011425088192109788,0.3291490993632139,0.008951218305508084,0.0946108783677019,3.4,17,623.5294117647059,33,1400,3.4,0.5625,0.375,165.70478289310606,Search,5,17
235.375,133,534,13295.05,115.30416297775201,0.07470821119841979,0.028162367326375774,0.2102785667719846,0.003246529019802046,0.05697832061233506,3.2,12,627.8333333333334,33,2666,2.4,0.5333333333333333,0.6,133.35655471020502,Search,5,17
218.92857142857142,100,533,20588.686813186803,143.48758417781937,0.047688352873833564,0.009789066587360706,0.12160915860300603,0.0011091394545550348,0.03330374535326372,2.8,12,616.5833333333334,33,1933,2.4,0.7692307692307693,0.38461538461538464,39.14814091654406,Search,5,17
135.35294117647058,100,234,1877.7426470588234,43.33292797698793,0.04457281394115196,0.028275981483922494,0.09891288254294857,0.0004479402804134657,0.02116459969887136,3.4,21,536.6190476190476,33,2367,4.2,0.6875,0.5,32.94953430854182,Search,5,17
182.42857142857142,100,833,24717.057142857142,157.216593090097,0.061008180691452474,0.01919480901417261,0.1699991985210024,0.0020454226179653806,0.04522634871361362,4.2,2,900.0,767,1033,0.4,0.35,0.65,64.40456560358909,Search,5,17
188.88888888888889,100,367,7832.810457516338,88.50316637000248,0.09561605184912243,0.02769728415533613,0.3800818716720532,0.01239554877292961,0.11133529886307222,3.6,14,864.2857142857143,133,2600,2.8,0.47058823529411764,0.4117647058823529,96.2767058765265,Search,5,17
182.23529411764707,100,467,12785.69117647059,113.0738306438346,0.07171789259724656,0.028431613590989356,0.3134423948960816,0.006770153780234751,0.08228094421088489,3.4,23,512.7391304347826,33,3067,4.6,0.5,0.3125,44.410809496985145,Search,5,17
166.6,100,333,6417.377777777778,80.10853748370256,0.0967887800203187,0.03178825267910465,0.4067826473423352,0.013442925317469864,0.1159436299132896,2.0,54,847.5555555555555,67,1000,10.8,0.5555555555555556,0.3333333333333333,15.785205907045862,Search,5,17
182.41176470588235,100,333,5853.382352941177,76.50740064164496,0.0798373161095417,0.02817782158562247,0.22384467925203225,0.0035754223474612863,0.05979483545810028,3.4,29,823.0344827586207,133,1167,5.8,0.4375,0.625,32.147054089347336,Search,5,17
