meanFix,minFix,maxFix,varFix,stdFix,meanDis,minDis,maxDis,varDis,stdDisp,freqDisPerSec,number_of_blinks,blinkMean,blinkMin,blinkMax,blinkRate,xDir,yDir,fixDensPerBB,label,duration,participant_id
244.03571428571428,100,700,23380.924603174604,152.90822281085673,0.04523268617977485,0.02793415064057551,0.1233419291484021,0.0007833272209371878,0.027987983509663354,2.8,32,713.40625,33,4067,3.2,0.48148148148148145,0.5555555555555556,228.75439548711498,Search,10,08
164.61290322580646,100,400,6427.645161290322,80.17259607428414,0.07063991795768734,0.011746926309570527,0.2504574241539414,0.0036587287614806216,0.060487426474273326,3.1,50,536.6,33,1934,5.0,0.5333333333333333,0.3333333333333333,86.74608279874427,Search,10,08
174.11111111111111,100,400,7254.158730158731,85.1713492329359,0.05704595342206095,0.028237075056282833,0.27997102973573407,0.002585432650126076,0.050847149872201056,3.6,23,1085.5652173913043,34,2400,2.3,0.5142857142857142,0.5428571428571428,167.73179587437033,Search,10,08
177.525,100,900,16944.153205128205,130.16970924576964,0.048756651013307055,0.01770923357977739,0.20367544574977411,0.0015397775710748792,0.03923999963143322,4.0,25,1000.0,1000,1000,2.5,0.5897435897435898,0.4358974358974359,465.2037325030669,Search,10,08
175.29032258064515,100,566,13524.079569892472,116.29307619068503,0.04708708008850437,0.02805650249210323,0.1319005020148607,0.000938529814470994,0.03063543396903321,3.1,35,809.4857142857143,0,1300,3.5,0.43333333333333335,0.43333333333333335,62.48982664362366,Search,10,08
231.2941176470588,100,600,21047.095588235294,145.07617167624494,0.04502819061675129,0.028391043435646517,0.10219928809060795,0.000648531035674443,0.02546627251237297,3.4,1,4966.0,4966,4966,0.2,0.5,0.5625,226.4537394619702,Inspection,5,08
418.0,100,933,78448.2,280.0860582035457,0.04951365835355315,0.008887431223996467,0.14079921253110908,0.0012871472003097351,0.03587683375535995,2.2,6,527.5,0,2833,1.2,0.4,0.5,779.3989275470756,Inspection,5,08
292.64285714285717,100,666,27053.016483516483,164.47801215821062,0.035561276539092385,0.01508566063145972,0.0734841968744627,0.0002605654982736872,0.016142041329202675,2.8,10,540.0,33,2233,2.0,0.5384615384615384,0.5384615384615384,569.6421527120365,Inspection,5,08
293.53333333333336,100,867,53644.26666666667,231.61231976444316,0.03434169900280517,0.02322627945280661,0.06792586255705678,9.975544584355302e-05,0.009987764807180484,3.0,9,633.2222222222222,33,2433,1.8,0.5,0.5714285714285714,707.9574645562512,Inspection,5,08
196.6,100,467,9479.199999999997,97.36118323027918,0.038598140187863526,0.01538366716334486,0.10473488103140266,0.00044741047767330377,0.021152079748178516,4.0,10,653.4,33,3300,2.0,0.5263157894736842,0.21052631578947367,501.8551464425989,Inspection,5,08
240.5,100,700,26873.03846153846,163.9299803621609,0.05412130132625762,0.014331240480163989,0.16938865753314822,0.0022661780053725325,0.047604390610242374,2.8,25,458.68,33,3200,5.0,0.46153846153846156,0.6923076923076923,268.5357321384767,Inspection,5,08
186.6,100,367,6130.463157894737,78.29727426861511,0.04088836320525027,0.02906515414926553,0.08022675907285776,0.0002842459122242046,0.016859594070564234,4.0,16,333.3125,33,2267,3.2,0.5789473684210527,0.5789473684210527,329.7132788104398,Inspection,5,08
235.375,100,567,15776.383333333333,125.60407371312975,0.04186306217855349,0.02826062289724049,0.09034631156601916,0.0003116690671815959,0.01765415155654884,3.2,8,604.125,200,2700,1.6,0.4666666666666667,0.4,363.71185368483157,Inspection,5,08
207.38888888888889,100,367,8597.192810457516,92.72104836798124,0.050953279699385096,0.024533725493516744,0.2393130017471614,0.0025127419312071107,0.05012725736769478,3.6,15,815.7333333333333,34,3200,3.0,0.6470588235294118,0.7058823529411765,280.5004397124893,Inspection,5,08
194.8421052631579,100,500,10168.362573099415,100.83829913827095,0.0464086369021924,0.009265426561561981,0.18372884633499986,0.0014571735172776285,0.03817294221405561,3.8,14,790.6428571428571,333,3467,2.8,0.3888888888888889,0.2777777777777778,317.88272491159785,Inspection,5,08
344.5,134,900,65076.27272727273,255.1005149490544,0.043953186509572695,0.023745643670840824,0.08750611217677419,0.0005769742124256886,0.024020287517548342,2.4,14,552.4285714285714,0,1733,2.8,0.36363636363636365,0.2727272727272727,306.3696697642095,Inspection,5,08
380.4166666666667,166,933,60430.26515151514,245.82568041503544,0.04312755617734121,0.027811039831040465,0.08653613207448065,0.0005674041319128618,0.02382024626054193,2.4,5,420.0,33,1467,1.0,0.45454545454545453,0.5454545454545454,321.09066020478133,Inspection,5,08
327.75,100,700,36802.568181818184,191.83995460231475,0.035383576202625895,0.008646958106228465,0.06368060511310461,0.00022345779006362331,0.014948504609613073,2.4,23,865.3478260869565,134,1000,4.6,0.6363636363636364,0.5454545454545454,371.07095118091917,Inspection,5,08
320.38461538461536,133,534,22157.423076923078,148.85369688698725,0.053197577656591395,0.02824118671580073,0.1264205407551499,0.0008362977905529496,0.028918813781912796,2.6,7,1018.7142857142857,666,1900,1.4,0.8333333333333334,0.5,67.85941380038975,Reading,5,08
244.2,100,366,5634.028571428571,75.06016634293167,0.07538761188305292,0.027933703374846703,0.505720695172006,0.014445103931247061,0.12018778611509183,3.0,23,702.7391304347826,33,2200,4.6,0.8571428571428571,0.5,57.53241799964584,Reading,5,08
249.9375,100,667,23448.329166666666,153.1284727497361,0.0501364901609507,0.02825280764493573,0.08751588191932719,0.00037622527558725,0.019396527410525062,3.2,12,463.6666666666667,33,1833,2.4,0.8666666666666667,0.6,69.08129165000663,Reading,5,08
266.35714285714283,166,600,14735.170329670327,121.3885098749891,0.03913080248553228,0.019566916084917528,0.10500577358138377,0.0004839119438678263,0.021997998633235396,2.8,13,938.3846153846154,233,1000,2.6,0.7692307692307693,0.46153846153846156,53.320331683343156,Reading,5,08
240.0,100,500,10657.285714285714,103.23413056874996,0.04118641992084461,0.006123560981519092,0.07565868581922125,0.0003745422142863453,0.01935309314518858,3.0,20,861.7,33,2033,4.0,0.9285714285714286,0.7142857142857143,57.53917902924441,Reading,5,08
196.38888888888889,100,466,9522.369281045752,97.58262796751147,0.08025475397824428,0.026896629918050863,0.44770158548710154,0.012210363782218125,0.11050051485046632,3.6,25,402.76,33,1500,5.0,0.8235294117647058,0.6470588235294118,72.60571518283051,Reading,5,08
257.8,100,500,17858.742857142857,133.63660747393604,0.0656159613509138,0.01822094849004369,0.4664762194771558,0.012565558910610652,0.11209620381891018,3.0,15,862.0,33,1800,3.0,0.7142857142857143,0.5714285714285714,57.22716509631084,Reading,5,08
235.46666666666667,100,467,12480.98095238095,111.71831073007213,0.06957347182857351,0.011561728446303406,0.45109495376680764,0.011417701416887261,0.1068536448460569,3.0,25,690.56,33,1767,5.0,0.8571428571428571,0.7857142857142857,57.54143297062402,Reading,5,08
305.4166666666667,100,566,17723.719696969696,133.13046119115526,0.039150376739297714,0.018909379040177237,0.08457461345964346,0.00035775949664974344,0.01891453136214967,2.4,20,620.05,33,1966,4.0,0.9090909090909091,0.6363636363636364,47.87353046473362,Reading,5,08
247.57142857142858,100,467,14841.648351648353,121.82630402194903,0.04027865271106534,0.02111194378364563,0.12107969672601038,0.0006339551775653956,0.025178466545153134,2.8,26,718.0384615384615,33,1666,5.2,0.8461538461538461,0.9230769230769231,58.540581407132755,Reading,5,08
252.5,133,434,10883.192307692309,104.32253978739354,0.06248794508226458,0.01499315840315447,0.44354543181205536,0.012120733855675652,0.11009420445997896,2.8,22,424.3636363636364,0,2000,4.4,0.7692307692307693,0.5384615384615384,58.89653079556035,Reading,5,08
213.58823529411765,100,466,11810.882352941177,108.67788345814054,0.06747111269376664,0.02848065835382371,0.43429950655724253,0.009288432648636125,0.09637651502641152,3.4,23,659.5217391304348,34,1666,4.6,0.75,0.6875,60.58832906975639,Reading,5,08
256.125,100,666,19920.116666666665,141.13864342081038,0.06049305201653677,0.008822728281389707,0.28987762180184296,0.004191832246424753,0.06474436073068258,3.2,11,1060.6363636363637,900,1767,2.2,0.6,0.7333333333333333,75.7922092085378,Reading,5,08
176.65,100,467,10671.818421052634,103.30449371180633,0.05001956338488711,0.02812549625628052,0.21183448723809312,0.002153047038756701,0.04640093790815764,4.0,7,319.2857142857143,34,1533,1.4,0.3157894736842105,0.3684210526315789,260.0376857795853,Search,5,08
193.45,100,467,11905.83947368421,109.11388304741156,0.04009297816994635,0.025344459483863453,0.08590665134463982,0.0003355632985296391,0.01831838689758569,4.0,11,851.8181818181819,34,2133,2.2,0.3157894736842105,0.631578947368421,315.4663493062575,Search,5,08
292.3076923076923,100,700,33552.73076923077,183.17404502066,0.03315468514733423,0.022148362900046934,0.07947009464144299,0.00020102841952240264,0.014178449122608672,2.6,13,789.6153846153846,33,4067,2.6,0.5,0.5,242.82406146763117,Search,5,08
202.2,100,500,12293.314285714285,110.87521943930612,0.05494280628019014,0.02793415064057551,0.1233419291484021,0.001130161436842873,0.03361787377040483,3.0,19,906.8947368421053,33,3067,3.8,0.5,0.5714285714285714,203.779107734728,Search,5,08
165.15,100,400,6362.660526315788,79.76628690315093,0.06112603344163947,0.02852283967861698,0.15591859472367356,0.0018612631188494489,0.04314235875389116,4.0,14,583.4285714285714,33,1934,2.8,0.5789473684210527,0.3157894736842105,79.73505988325658,Search,5,08
163.63636363636363,100,333,7192.254545454545,84.80716093263909,0.0879378898050471,0.011746926309570527,0.2504574241539414,0.006929616548423265,0.08324431841527243,2.2,36,477.75,33,1967,7.2,0.5,0.3,30.780868089877,Search,5,08
179.66666666666666,100,400,10886.470588235294,104.33825083944667,0.047086147636832776,0.028512288956343855,0.11024225241682965,0.0006284342985583025,0.025068591874261754,3.6,4,1233.5,34,2300,0.8,0.5882352941176471,0.47058823529411764,101.38798889446664,Search,5,08
166.72222222222223,100,333,4049.7418300653594,63.637581899891195,0.06681351469987758,0.028237075056282833,0.27997102973573407,0.004498740458597443,0.06707265060065423,3.6,19,1001.7894736842105,700,1400,3.8,0.47058823529411764,0.5882352941176471,152.21542652879998,Search,5,08
150.0,100,233,2081.6190476190477,45.62476353493843,0.05399693387437807,0.027948832669780946,0.20367544574977411,0.002376110089382975,0.04874535967025964,4.4,11,1000.0,1000,1000,2.2,0.6190476190476191,0.47619047619047616,321.1557266469544,Search,5,08
211.16666666666666,100,900,34121.67647058824,184.72053613658724,0.04512149978115984,0.01770923357977739,0.1058434998042964,0.0005746651350696024,0.02397217418319837,3.6,14,624.0714285714286,33,2266,2.8,0.5294117647058824,0.4117647058823529,367.7104280379201,Search,5,08
177.83333333333334,100,566,15126.970588235294,122.99175008200872,0.052685233768585145,0.02834805824820986,0.1319005020148607,0.0012546338403401263,0.03542081083685305,3.6,19,649.0526315789474,0,1300,3.8,0.35294117647058826,0.5882352941176471,70.3637862947922,Search,5,08
169.23076923076923,100,466,12654.192307692307,112.49085432910671,0.03875751896912182,0.02805650249210323,0.09577526312575364,0.00037650125884392265,0.01940364035030341,2.6,16,749.875,33,1033,3.2,0.5,0.25,29.242688870865273,Search,5,08
194.11764705882354,100,533,15559.235294117647,124.73666379263815,0.07919526776573192,0.015915678563081005,0.1798602476754585,0.0028039983308842196,0.05295279341908432,3.4,13,1041.0,566,2266,2.6,0.5625,0.5,75.64855200161007,Search,5,08
